PatientId,adapted_credit_score
5167173927717.0,655.0
5167364861991.0,655.0
5168186642819.0,655.0
5169344226282.0,393.0
5169464162829.0,0.0
5169658942456.0,720.0
5169746222247.0,655.0
5169769675591.0,748.0
5169943415589.0,655.0
5171782793798.0,720.0
5172572992726.0,0.0
5173331766567.0,655.0
5173565518375.0,720.0
5173757851553.0,655.0
5174758262988.0,393.0
5176111815996.0,767.0
5176261619238.0,393.0
5178119197638.0,655.0
5178631891551.0,393.0
5181114248163.0,0.0
5181475781537.0,655.0
5181487988297.0,767.0
5182449995891.0,655.0
5182462382519.0,655.0
5182649568668.0,701.0
5183318186137.0,65.0
5183437425632.0,330.0
5183474569477.0,548.0
5184157355882.0,0.0
5184674217474.0,655.0
5185672154514.0,393.0
5185768554632.0,816.0
5186219474887.0,0.0
5187121741281.0,655.0
5187832276164.0,803.0
5188454272252.0,720.0
5189849246982.0,0.0
5189991953324.0,548.0
5191443736641.0,655.0
5191634192758.0,655.0
5192967153333.0,720.0
5194118696895.0,655.0
5195896999971.0,655.0
5196984124569.0,0.0
5197218918855.0,720.0
5197835847662.0,655.0
5197889628921.0,0.0
5199954372748.0,720.0
5211139364126.0,0.0
5211276554873.0,767.0
5211534348747.0,655.0
5213323811491.0,0.0
5213639445598.0,0.0
5213947976589.0,655.0
5214129526695.0,65.0
5214482725543.0,767.0
5215422258874.0,655.0
5216126351124.0,0.0
5217532299433.0,0.0
5217762165383.0,720.0
5218167655469.0,655.0
5218343869377.0,720.0
5218747313676.0,655.0
5218777236196.0,655.0
5219526291258.0,655.0
5219968951527.0,0.0
5221458867182.0,0.0
5222315784913.0,0.0
5224223734727.0,655.0
5224439391592.0,655.0
5225175984577.0,393.0
5225258822588.0,0.0
5225318332196.0,655.0
5225394442113.0,0.0
5226293413285.0,655.0
5226382165252.0,720.0
5226716318727.0,655.0
5226777766681.0,655.0
5227635183797.0,0.0
5228367475422.0,655.0
5228456787299.0,767.0
5231877336263.0,720.0
5232957451466.0,767.0
5233161942912.0,0.0
5233357492876.0,655.0
5233481187644.0,0.0
5233966534463.0,944.0
5234731326731.0,655.0
5234998421716.0,655.0
5235851248389.0,720.0
5236359374159.0,655.0
5236465192917.0,655.0
5236689974897.0,0.0
5236769877646.0,720.0
5237137195674.0,655.0
5237436475273.0,691.0
5237613674218.0,655.0
5237964449138.0,655.0
5238393571148.0,655.0
5238525789233.0,655.0
5239216287933.0,393.0
5239258324586.0,655.0
5239511656715.0,0.0
5239687881783.0,655.0
5239749935781.0,655.0
5241177235994.0,655.0
5241283967592.0,655.0
5241578737535.0,655.0
5242217761986.0,0.0
5243277316924.0,767.0
5243595647355.0,0.0
5243981848821.0,655.0
5244291837984.0,655.0
5245257451746.0,655.0
5245683554282.0,0.0
5245833626313.0,655.0
5246154499145.0,0.0
5246374466319.0,720.0
5246736756494.0,655.0
5247741819252.0,720.0
5247796835917.0,0.0
5247978134349.0,655.0
5248778736924.0,655.0
5249695238387.0,655.0
5252944512695.0,475.0
5253342488842.0,655.0
5253487731582.0,655.0
5254187748163.0,655.0
5254431671839.0,767.0
5254472193864.0,720.0
5254519178772.0,655.0
5254727736644.0,655.0
5255361599621.0,655.0
5255455963223.0,0.0
5256673283814.0,655.0
5256924436343.0,393.0
5257313215584.0,655.0
5258362798581.0,655.0
5258624733777.0,393.0
5258737946327.0,720.0
5258885127348.0,803.0
5259268992994.0,767.0
5261529386464.0,655.0
5262573993788.0,655.0
5264382263718.0,655.0
5266557172389.0,393.0
5266614523152.0,393.0
5268393793176.0,655.0
5268621734259.0,0.0
5268993779765.0,655.0
5271425181842.0,655.0
5271437243825.0,0.0
5272277774569.0,655.0
5272336632437.0,655.0
5273329662912.0,655.0
5273427241667.0,655.0
5273491617597.0,393.0
5273667658371.0,803.0
5273779726218.0,655.0
5274831732828.0,0.0
5275127212192.0,655.0
5275142134594.0,655.0
5275216929665.0,0.0
5275219226423.0,655.0
5275533824986.0,655.0
5275813117669.0,393.0
5276585191599.0,655.0
5276963212347.0,0.0
5277588182558.0,655.0
5279866218465.0,112.0
5282396138996.0,655.0
5282417529739.0,767.0
5283843922843.0,0.0
5285498673937.0,0.0
5285528283841.0,655.0
5287545731169.0,148.0
5287637487661.0,655.0
5287937152465.0,0.0
5288158411513.0,767.0
5289177614313.0,639.0
5289477227934.0,655.0
5294211237943.0,720.0
5294628299199.0,475.0
5295126691419.0,655.0
5295495321249.0,655.0
5296399515919.0,655.0
5296614955454.0,767.0
5296986755557.0,655.0
5297423875618.0,0.0
5298784461155.0,655.0
5299228768513.0,655.0
5311711835671.0,0.0
5311896416469.0,655.0
5312196225273.0,655.0
5312611777581.0,393.0
5312866238119.0,655.0
5313664416329.0,655.0
5315185815715.0,655.0
5315861236844.0,767.0
5316118632118.0,720.0
5317168333932.0,720.0
5318379448158.0,330.0
5318666725196.0,655.0
5319967179135.0,720.0
5321268953859.0,655.0
5321726429282.0,0.0
5321913241813.0,655.0
5322963793916.0,65.0
5323575813137.0,655.0
5323787869854.0,720.0
5323849811113.0,655.0
5324577381251.0,655.0
5325873994325.0,65.0
5325972623124.0,655.0
5326152461668.0,655.0
5326561531819.0,655.0
5326676673178.0,393.0
5327188541967.0,330.0
5327475347669.0,655.0
5327767873977.0,803.0
5328338912625.0,720.0
5329154738951.0,655.0
5329319888524.0,655.0
5329662266258.0,393.0
5331412781451.0,655.0
5331925733642.0,767.0
5332755368823.0,720.0
5332787218273.0,655.0
5333579829285.0,655.0
5333684851188.0,0.0
5333719231288.0,655.0
5335998294976.0,0.0
5336484673915.0,655.0
5336775963842.0,655.0
5337416727618.0,0.0
5337935329684.0,655.0
5338238617539.0,655.0
5339137431951.0,0.0
5339359718676.0,0.0
5339733878919.0,655.0
5342896776979.0,655.0
5344128186259.0,720.0
5345396437476.0,0.0
5346156746733.0,311.0
5346273261218.0,0.0
5346347161423.0,0.0
5346368627816.0,393.0
5347243849452.0,655.0
5347348348844.0,655.0
5349753151833.0,548.0
5351566128422.0,655.0
5352889385476.0,475.0
5353595221864.0,330.0
5353717743764.0,393.0
5354461943499.0,393.0
5354751451214.0,393.0
5355537863196.0,767.0
5355754444114.0,330.0
5356173756993.0,0.0
5356271742799.0,330.0
5358831454155.0,548.0
5359736918978.0,0.0
5361292184944.0,655.0
5362135816347.0,393.0
5363275463747.0,655.0
5363353457578.0,548.0
5365479624921.0,655.0
5366218927867.0,655.0
5366284483572.0,112.0
5366784724179.0,655.0
5367376785342.0,655.0
5369362433359.0,393.0
5369588348166.0,0.0
5369618762416.0,65.0
5369972238361.0,655.0
5372189364655.0,655.0
5373912536551.0,803.0
5374643925725.0,720.0
5376263258479.0,393.0
5377472529443.0,720.0
5378288848854.0,655.0
5379392483677.0,655.0
5381378448326.0,655.0
5382157319768.0,720.0
5382736813767.0,655.0
5383646569251.0,0.0
5384496233365.0,655.0
5384933342422.0,655.0
5384938289278.0,393.0
5385769578255.0,0.0
5386167568794.0,655.0
5386527112885.0,799.0
5386851974741.0,393.0
5387287364798.0,393.0
5387893716379.0,655.0
5388454779117.0,0.0
5388975239946.0,0.0
5389241619118.0,720.0
5389275568339.0,65.0
5389918445459.0,655.0
5391139333195.0,475.0
5392281488919.0,914.0
5392667592788.0,598.0
5392773328565.0,655.0
5393158467869.0,655.0
5393639776864.0,65.0
5394191379465.0,655.0
5394313945329.0,655.0
5396193338493.0,655.0
5396268241114.0,655.0
5396817712987.0,655.0
5399321486585.0,655.0
5399339854625.0,655.0
5399914518776.0,0.0
5411323756848.0,0.0
5412172451218.0,655.0
5414641968494.0,720.0
5414797344177.0,548.0
5415729686849.0,0.0
5416393174332.0,655.0
5416646938111.0,0.0
5416861199384.0,655.0
5417337213162.0,0.0
5417965637461.0,393.0
5419217856279.0,655.0
5422572336711.0,65.0
5422848392512.0,720.0
5424926311486.0,655.0
5424941896584.0,0.0
5425166396151.0,655.0
5426122875758.0,0.0
5426334693461.0,0.0
5426569638374.0,655.0
5427475333677.0,803.0
5427686787911.0,0.0
5427736414183.0,655.0
5428916445424.0,655.0
5428932322451.0,655.0
5429482655331.0,655.0
5431534617996.0,548.0
5431652674764.0,393.0
5432694183278.0,393.0
5432985736662.0,393.0
5433432521313.0,720.0
5434175738686.0,720.0
5434222345578.0,655.0
5434413985345.0,720.0
5434749651856.0,655.0
5436758547758.0,548.0
5437493877948.0,655.0
5437996469364.0,655.0
5438223947745.0,655.0
5438265313598.0,0.0
5438292534168.0,655.0
5438758635947.0,0.0
5439269738277.0,720.0
5439625839346.0,767.0
5439718622455.0,655.0
5441159831546.0,0.0
5442722668268.0,720.0
5443246792943.0,202.0
5444582197234.0,0.0
5444927125232.0,311.0
5445588265443.0,655.0
5445651753211.0,655.0
5445727763348.0,393.0
5446442178544.0,832.0
5447625331518.0,720.0
5447638952525.0,720.0
5448711846443.0,65.0
5449396996623.0,0.0
5449686173468.0,720.0
5452677591173.0,655.0
5452968585819.0,655.0
5453622462932.0,655.0
5453696764144.0,720.0
5454446378479.0,655.0
5454551523442.0,655.0
5454864536829.0,0.0
5454976421989.0,393.0
5455212915784.0,655.0
5455772754953.0,0.0
5456874156941.0,655.0
5457411888232.0,720.0
5457889794479.0,655.0
5457913357262.0,655.0
5458151711844.0,720.0
5458488489982.0,65.0
5458646137389.0,655.0
5459191682327.0,655.0
5462635694424.0,655.0
5463386661587.0,475.0
5463416268674.0,0.0
5463734452511.0,655.0
5465194336887.0,655.0
5465871455652.0,330.0
5466159612157.0,330.0
5466511977767.0,655.0
5467141164693.0,655.0
5467338575993.0,0.0
5467925813224.0,655.0
5468142774949.0,655.0
5469465851751.0,0.0
5469764365748.0,701.0
5469833677394.0,655.0
5471351711745.0,655.0
5471698722788.0,655.0
5472345289368.0,720.0
5472778366145.0,655.0
5474156455363.0,655.0
5474238691343.0,655.0
5475756495356.0,655.0
5475842748435.0,720.0
5477526947218.0,0.0
5478127242235.0,548.0
5478497292889.0,720.0
5479964222497.0,655.0
5481363931954.0,655.0
5481453866874.0,655.0
5481594176918.0,655.0
5481995199172.0,655.0
5482731348815.0,655.0
5483623961194.0,655.0
5483933995734.0,0.0
5483983239987.0,720.0
5484218734399.0,720.0
5484253768456.0,655.0
5484524634873.0,655.0
5485421275292.0,0.0
5486187258884.0,655.0
5487214564896.0,655.0
5487834224415.0,655.0
5488492488641.0,655.0
5488828961373.0,0.0
5489153369161.0,655.0
5489697862472.0,655.0
5489961318648.0,655.0
5491422569993.0,655.0
5491921731723.0,0.0
5492777991549.0,655.0
5494327822383.0,655.0
5495855734538.0,548.0
5496197657515.0,393.0
5498192435393.0,655.0
5498214321124.0,655.0
5498415444733.0,0.0
5498431159537.0,720.0
5498566492799.0,0.0
5499495477667.0,655.0
5499856963743.0,655.0
5513437683242.0,655.0
5513733739423.0,393.0
5515159477176.0,655.0
5515398261671.0,720.0
5516788863762.0,655.0
5517392398384.0,655.0
5517513272593.0,655.0
5517917729455.0,655.0
5518351181518.0,720.0
5518657542967.0,655.0
5519319181496.0,655.0
5519333223319.0,0.0
5521317285762.0,0.0
5521623373892.0,655.0
5521733543219.0,393.0
5522279829538.0,655.0
5523189354313.0,655.0
5523546411328.0,720.0
5525433271262.0,655.0
5525831848913.0,0.0
5525997754427.0,0.0
5526479821851.0,0.0
5526929229958.0,655.0
5528737499167.0,475.0
5529487448121.0,0.0
5529872644967.0,720.0
5531695854759.0,655.0
5532279183781.0,655.0
5532723337287.0,655.0
5535393887697.0,548.0
5535466367492.0,0.0
5535473751828.0,655.0
5537539654967.0,655.0
5537677563117.0,639.0
5538998391331.0,655.0
5541162794833.0,655.0
5542446126194.0,655.0
5542672632822.0,655.0
5545165711895.0,655.0
5545211593544.0,0.0
5545418451526.0,655.0
5545496477928.0,655.0
5545765312672.0,720.0
5546173618792.0,393.0
5546623277998.0,720.0
5548821386397.0,655.0
5549696739295.0,720.0
5552519978988.0,0.0
5552831333785.0,0.0
5552953195796.0,655.0
5553185462136.0,655.0
5553528967515.0,0.0
5554324329652.0,655.0
5554384899555.0,655.0
5554742745651.0,393.0
5554821417677.0,0.0
5555445189523.0,0.0
5556176215226.0,548.0
5557757723864.0,548.0
5557937289998.0,655.0
5557948938456.0,655.0
5558944453419.0,720.0
5559817122364.0,406.0
5561311357275.0,655.0
5561535511651.0,655.0
5561946777773.0,655.0
5562284672337.0,655.0
5563484622666.0,655.0
5563585277977.0,655.0
5563634425369.0,655.0
5564311376293.0,655.0
5564976643512.0,393.0
5565312544717.0,655.0
5566238848895.0,639.0
5566239151512.0,655.0
5567159523622.0,701.0
5567869246462.0,0.0
5568135263671.0,655.0
5569164481393.0,655.0
5569196697965.0,655.0
5569557388578.0,720.0
5573367367635.0,655.0
5573576953918.0,720.0
5573685793364.0,655.0
5573838164957.0,767.0
5575151427939.0,655.0
5575173591294.0,0.0
5576376787798.0,65.0
5576722823364.0,655.0
5577475134262.0,767.0
5577525313231.0,655.0
5577915129148.0,330.0
5578541862526.0,0.0
5578859886176.0,0.0
5579674796987.0,0.0
5579917893273.0,720.0
5582479216737.0,655.0
5582487172534.0,655.0
5583587636512.0,655.0
5584469928131.0,767.0
5584493358583.0,65.0
5585348745773.0,548.0
5585435846964.0,655.0
5586236929876.0,0.0
5586566662881.0,393.0
5586921919163.0,0.0
5586969215921.0,65.0
5588216122471.0,0.0
5591391456695.0,0.0
5591535661659.0,0.0
5592843251683.0,655.0
5594125298798.0,0.0
5594226246951.0,655.0
5595533119999.0,655.0
5596254285653.0,0.0
5596963488572.0,0.0
5598478569757.0,720.0
5598816173851.0,112.0
5611621448426.0,767.0
5611863762467.0,655.0
5613645778582.0,0.0
5613667511824.0,0.0
5614854356153.0,720.0
5615742288715.0,720.0
5615819971474.0,655.0
5615838214287.0,0.0
5615984662316.0,0.0
5616438752714.0,65.0
5617213222425.0,655.0
5617539919754.0,655.0
5617776329215.0,393.0
5618518334558.0,655.0
5618745322613.0,720.0
5618957385585.0,639.0
5618986987389.0,655.0
5619595227693.0,0.0
5621392956973.0,720.0
5621422563458.0,655.0
5621576892271.0,655.0
5622515445626.0,655.0
5622776552615.0,639.0
5623482681458.0,655.0
5623553193854.0,655.0
5624125171786.0,0.0
5625728521234.0,748.0
5626269419794.0,720.0
5626541457177.0,655.0
5627387869858.0,720.0
5627427212975.0,393.0
5627846257884.0,655.0
5627954429286.0,0.0
5628261119267.0,655.0
5628933673489.0,0.0
5628989363641.0,655.0
5629998131754.0,0.0
5631537652977.0,655.0
5633173716383.0,655.0
5634316453473.0,548.0
5634631655315.0,655.0
5634989779828.0,655.0
5635445747187.0,655.0
5635464257352.0,0.0
5635636391728.0,832.0
5636918515879.0,655.0
5637146686184.0,655.0
5637679753915.0,0.0
5638558777522.0,720.0
5638617242552.0,803.0
5639276379522.0,655.0
5639431728488.0,655.0
5639471438156.0,655.0
5641192633223.0,655.0
5641486864452.0,0.0
5641651493293.0,655.0
5642997796877.0,655.0
5644382792743.0,655.0
5644748154681.0,393.0
5645132458274.0,655.0
5645732799347.0,930.0
5645744655998.0,655.0
5645984956171.0,655.0
5646453761722.0,0.0
5647424468836.0,655.0
5647479753774.0,655.0
5647851139145.0,655.0
5648483215325.0,720.0
5649261186298.0,655.0
5649336878299.0,0.0
5651288449367.0,330.0
5651424643515.0,655.0
5652276399665.0,767.0
5652864989127.0,655.0
5653634893743.0,655.0
5654525344751.0,655.0
5654626519432.0,548.0
5655973372543.0,0.0
5656359443136.0,0.0
5656983914134.0,655.0
5657271681461.0,655.0
5657861736231.0,393.0
5659725661582.0,655.0
5661323537222.0,655.0
5662285633917.0,655.0
5663868764563.0,655.0
5664426517867.0,0.0
5665174482679.0,655.0
5665323851447.0,655.0
5666738269767.0,0.0
5666828151652.0,655.0
5667634914596.0,655.0
5668172343924.0,0.0
5668676642452.0,655.0
5669578735525.0,720.0
5671188846931.0,720.0
5671338679334.0,655.0
5671412576927.0,655.0
5673322456919.0,112.0
5673818546241.0,655.0
5673956369125.0,720.0
5674162939813.0,0.0
5674371795924.0,832.0
5675328471375.0,0.0
5675764639325.0,655.0
5676956827798.0,655.0
5677539465434.0,720.0
5677799824347.0,655.0
5678634858869.0,0.0
5679322859669.0,655.0
5679615951179.0,655.0
5679635334228.0,0.0
5681432972953.0,655.0
5682467456843.0,393.0
5682586847166.0,655.0
5682777326323.0,0.0
5683381681591.0,720.0
5684617229939.0,0.0
5685422296692.0,655.0
5685881217589.0,655.0
5685953125281.0,720.0
5686229589287.0,655.0
5686317658873.0,655.0
5688452489198.0,393.0
5688736822333.0,655.0
5688826841757.0,767.0
5688853787864.0,767.0
5689834972462.0,0.0
5691325861953.0,393.0
5692566434489.0,0.0
5692584741691.0,655.0
5693537426817.0,393.0
5694377938374.0,0.0
5694691621884.0,65.0
5694957546572.0,655.0
5696678856253.0,655.0
5697234595255.0,393.0
5697237389235.0,655.0
5697299946278.0,655.0
5698616852764.0,0.0
5698856987792.0,720.0
5699944886471.0,655.0
5712491287569.0,655.0
5713823976558.0,720.0
5714293365613.0,393.0
5714763931945.0,0.0
5715133722888.0,720.0
5715546288935.0,639.0
5715565155399.0,0.0
5716293419548.0,655.0
5716862814326.0,655.0
5718371247852.0,0.0
5718567481274.0,655.0
5718572226285.0,65.0
5719529262223.0,0.0
5721123951351.0,767.0
5721377114298.0,393.0
5721476546397.0,0.0
5721626373418.0,0.0
5722129143624.0,878.0
5722413216215.0,655.0
5722495315562.0,655.0
5722531115327.0,0.0
5723133282636.0,655.0
5723538622118.0,0.0
5724278813825.0,393.0
5724978651899.0,655.0
5725484292712.0,720.0
5725634959414.0,655.0
5725735232186.0,655.0
5726978255757.0,655.0
5727531566967.0,655.0
5728172953124.0,720.0
5728456145716.0,393.0
5728833566928.0,0.0
5729293421352.0,311.0
5729827886547.0,655.0
5731536387562.0,655.0
5731797169813.0,0.0
5732433255861.0,655.0
5732724545788.0,655.0
5735158896912.0,655.0
5735388317938.0,475.0
5735491298644.0,548.0
5736696965567.0,0.0
5738334979824.0,0.0
5738632719432.0,767.0
5738859631259.0,655.0
5741843577798.0,0.0
5742236197454.0,0.0
5742376124968.0,0.0
5742968254576.0,0.0
5743117582286.0,720.0
5744139824398.0,655.0
5744198191145.0,548.0
5746252467717.0,655.0
5746552735521.0,0.0
5746573965671.0,0.0
5746927315727.0,655.0
5747357877153.0,720.0
5747475513637.0,330.0
5747735984555.0,655.0
5748157217887.0,655.0
5748438744742.0,720.0
5749162757645.0,65.0
5751157741323.0,393.0
5751294197169.0,112.0
5751923814736.0,0.0
5752383636799.0,655.0
5753213747699.0,548.0
5753721241256.0,655.0
5753988585275.0,655.0
5756261278215.0,655.0
5756748471371.0,767.0
5757419237413.0,655.0
5758285493171.0,65.0
5759263627498.0,767.0
5761376359724.0,655.0
5761456734179.0,720.0
5762687337294.0,655.0
5762814865428.0,393.0
5762993854334.0,655.0
5763333662918.0,655.0
5764286386575.0,548.0
5765346781124.0,548.0
5765649843726.0,570.0
5765793113681.0,655.0
5766315725549.0,720.0
5766329727722.0,0.0
5766525834621.0,0.0
5767932887879.0,655.0
5769225423792.0,655.0
5769651643859.0,969.0
5769799857956.0,0.0
5771621874668.0,0.0
5771969695229.0,0.0
5774334975537.0,655.0
5774542962898.0,548.0
5776281263141.0,655.0
5777117238356.0,0.0
5777385182522.0,720.0
5777659425713.0,0.0
5778432375375.0,720.0
5781156948968.0,393.0
5781369242992.0,0.0
5781996786656.0,655.0
5782343741135.0,655.0
5782675951243.0,0.0
5782847845491.0,0.0
5784513325727.0,655.0
5784793392661.0,475.0
5785424958298.0,655.0
5786276654661.0,393.0
5788365262583.0,0.0
5788879291171.0,655.0
5789298515919.0,655.0
5791219191924.0,655.0
5792224549732.0,0.0
5793524714743.0,655.0
5793957145414.0,655.0
5794294338727.0,655.0
5794444469345.0,655.0
5794947784955.0,655.0
5795584597817.0,420.0
5796958581226.0,548.0
5797697646551.0,548.0
5797846994536.0,720.0
5798511585861.0,655.0
5798579351347.0,0.0
5799213737355.0,0.0
5799347478938.0,655.0
5799363968546.0,655.0
5799588122521.0,0.0
5799918185252.0,655.0
5811445984329.0,655.0
5813454645746.0,0.0
5814447146972.0,748.0
5815783399559.0,655.0
5816229299834.0,0.0
5817551275458.0,655.0
5819122467273.0,439.0
5819369978796.0,655.0
5821115267896.0,0.0
5822691981861.0,655.0
5822968478733.0,393.0
5824878189887.0,0.0
5826137871897.0,655.0
5826239465361.0,655.0
5826275626439.0,0.0
5827812171133.0,0.0
5827864313763.0,393.0
5831188948946.0,655.0
5831314336518.0,475.0
5831566174596.0,330.0
5831658428216.0,655.0
5831949975694.0,0.0
5832457196244.0,655.0
5833137588592.0,655.0
5833921389472.0,655.0
5834698881786.0,330.0
5836366357913.0,655.0
5836727915642.0,393.0
5836778923595.0,655.0
5837644187837.0,655.0
5838432845254.0,65.0
5838723215289.0,720.0
5839188515683.0,655.0
5839784313847.0,393.0
5841143399122.0,655.0
5841978485619.0,0.0
5842679234231.0,655.0
5843661922513.0,655.0
5843852586747.0,655.0
5844778238332.0,803.0
5845134222997.0,655.0
5846157684336.0,655.0
5847534283935.0,0.0
5847722555144.0,0.0
5849412122919.0,655.0
5851331798845.0,655.0
5851691734672.0,701.0
5851746756223.0,655.0
5852487337361.0,655.0
5853514323374.0,655.0
5853539995282.0,655.0
5854419681372.0,655.0
5854757754659.0,655.0
5855528292646.0,720.0
5855613622231.0,0.0
5855658563227.0,655.0
5856818567845.0,65.0
5857345694764.0,655.0
5857451852885.0,0.0
5857623487474.0,720.0
5858981284325.0,504.0
5862611355624.0,655.0
5862666488221.0,0.0
5864847751221.0,655.0
5864864767572.0,655.0
5865335545938.0,393.0
5866418383794.0,393.0
5866493224584.0,393.0
5867774194587.0,655.0
5867989116118.0,655.0
5868929175237.0,393.0
5869698877266.0,720.0
5869789784439.0,655.0
5871213674455.0,0.0
5871363477697.0,393.0
5871517832245.0,655.0
5872131584562.0,393.0
5872755825615.0,393.0
5873315843778.0,720.0
5873356628189.0,655.0
5874252776218.0,655.0
5875712725572.0,655.0
5876651613377.0,0.0
5876722225913.0,655.0
5876872291551.0,0.0
5877389487867.0,655.0
5878715642484.0,0.0
5879532291144.0,393.0
5879557615984.0,655.0
5879566247554.0,655.0
5879626157997.0,655.0
5881183496556.0,548.0
5881214831963.0,767.0
5881499745592.0,655.0
5882165152468.0,0.0
5882835454773.0,720.0
5882898166365.0,655.0
5884136673941.0,655.0
5884188872334.0,393.0
5884616789845.0,393.0
5884792291372.0,548.0
5885588141262.0,720.0
5885723665533.0,0.0
5886792448221.0,655.0
5886919457682.0,720.0
5887131132581.0,767.0
5887288999683.0,655.0
5887346573772.0,655.0
5887719195473.0,0.0
5888231332148.0,0.0
5889593618984.0,0.0
5892324265975.0,720.0
5893773337586.0,655.0
5894849252129.0,720.0
5894954397993.0,655.0
5896213151323.0,393.0
5897132442756.0,0.0
5898171883251.0,0.0
5898451522414.0,0.0
5899838459635.0,803.0
5911227576883.0,655.0
5911858512577.0,720.0
5912718943292.0,393.0
5914152589659.0,832.0
5914418184422.0,655.0
5914661249616.0,655.0
5915379138687.0,548.0
5915543395363.0,0.0
5915789336852.0,0.0
5916165569919.0,655.0
5917112269285.0,655.0
5917358981332.0,0.0
5918413782785.0,767.0
5919396526384.0,112.0
5919442955394.0,655.0
5919592758636.0,655.0
5921383783254.0,655.0
5921734229948.0,655.0
5922851824336.0,655.0
5923572465265.0,720.0
5923866873145.0,720.0
5924469153293.0,393.0
5924745154429.0,655.0
5927275161236.0,655.0
5929488139712.0,655.0
5929699179676.0,655.0
5931188175986.0,548.0
5931766883138.0,65.0
5931963253426.0,0.0
5933215691516.0,767.0
5934428114144.0,570.0
5934713191531.0,655.0
5934788172542.0,720.0
5934916553454.0,655.0
5935234716918.0,0.0
5935418315424.0,330.0
5936947239578.0,655.0
5937577622259.0,0.0
5938394221757.0,0.0
5938844185284.0,0.0
5939514455694.0,655.0
5939515474568.0,655.0
5939757795191.0,720.0
5939877926866.0,0.0
5942387216479.0,655.0
5942887774636.0,720.0
5943733153397.0,393.0
5943733159422.0,393.0
5944113536691.0,655.0
5944836621533.0,0.0
5945169161218.0,655.0
5945487827652.0,655.0
5945813154539.0,548.0
5946268918166.0,655.0
5948883958546.0,0.0
5949183948196.0,655.0
5951177993947.0,655.0
5951475364835.0,655.0
5952138516327.0,311.0
5952251884348.0,655.0
5952616445175.0,0.0
5952813491442.0,655.0
5952931814798.0,655.0
5953482728672.0,655.0
5954857199958.0,0.0
5955176526376.0,655.0
5955477624925.0,0.0
5957615239159.0,0.0
5957657781713.0,701.0
5958791984614.0,411.0
5959273815416.0,767.0
5959318415344.0,0.0
5959363351255.0,393.0
5959655411358.0,655.0
5959748557947.0,570.0
5961261645586.0,655.0
5961471739926.0,655.0
5962113267355.0,655.0
5962196235991.0,720.0
5962864337339.0,655.0
5965624862121.0,0.0
5965757389437.0,767.0
5965845344214.0,655.0
5966967288936.0,655.0
5967158839199.0,655.0
5968656116322.0,655.0
5969178113287.0,655.0
5971882441575.0,655.0
5972492334232.0,720.0
5975484792384.0,655.0
5976233954394.0,655.0
5976342514567.0,655.0
5977461364951.0,720.0
5978243641657.0,720.0
5978587598771.0,720.0
5979269357951.0,655.0
5979975489918.0,655.0
5981284675659.0,655.0
5981584277463.0,655.0
5982878611549.0,767.0
5983485164778.0,655.0
5984323891956.0,720.0
5984719547579.0,65.0
5985356543648.0,655.0
5985752131291.0,655.0
5987914722151.0,0.0
5988381263194.0,720.0
5989162354643.0,393.0
5991726997382.0,65.0
5992194936878.0,803.0
5993335281151.0,767.0
5994142428737.0,655.0
5994637978997.0,655.0
5995219235347.0,0.0
5995259137931.0,655.0
5995558264319.0,655.0
5995926893698.0,691.0
5996223494564.0,655.0
5997224722265.0,655.0
5997835237243.0,655.0
5997964185269.0,655.0
5998574313894.0,720.0
6111124225844.0,393.0
6111768124763.0,655.0
6111932791939.0,0.0
6112428727792.0,701.0
6112462793374.0,720.0
6112788814121.0,655.0
6113283968451.0,655.0
6113733833943.0,655.0
6115851159197.0,655.0
6116281541183.0,393.0
6116886969286.0,655.0
6118539155116.0,767.0
6119641248937.0,0.0
6119949341534.0,720.0
6121885539674.0,655.0
6122222985374.0,655.0
6124264693125.0,0.0
6124589968739.0,393.0
6125677689757.0,655.0
6127151538191.0,767.0
6127175484121.0,65.0
6127254957593.0,655.0
6127355751682.0,0.0
6127757552481.0,655.0
6128668859854.0,720.0
6128878448536.0,816.0
6129499446379.0,308.0
6129719467554.0,655.0
6129744842651.0,655.0
6131813826943.0,655.0
6131868984415.0,655.0
6132865277231.0,767.0
6133952379977.0,655.0
6134663231331.0,0.0
6134841182862.0,655.0
6135144275453.0,655.0
6135289785417.0,655.0
6136161555352.0,655.0
6136718249179.0,655.0
6136827372332.0,655.0
6137178113983.0,655.0
6137834249495.0,0.0
6138245765494.0,767.0
6139431315623.0,655.0
6139721693555.0,655.0
6141491397499.0,655.0
6141832656181.0,393.0
6142234675726.0,655.0
6142737625968.0,0.0
6143343987918.0,655.0
6143344679435.0,720.0
6143449472112.0,0.0
6144551558991.0,655.0
6146374816393.0,720.0
6146628899114.0,655.0
6147439444246.0,548.0
6147691627969.0,655.0
6149436669227.0,65.0
6149611287128.0,0.0
6152427785829.0,655.0
6153149319313.0,767.0
6153297582725.0,720.0
6153312563448.0,655.0
6153472595227.0,720.0
6154659911449.0,655.0
6155253139385.0,548.0
6155357229773.0,393.0
6155694461453.0,0.0
6156162459741.0,655.0
6157381824867.0,0.0
6158122285474.0,655.0
6158162317876.0,803.0
6158311835278.0,655.0
6158322212526.0,655.0
6158461638268.0,655.0
6158774121863.0,655.0
6159238769813.0,655.0
6159286379584.0,655.0
6161166672287.0,720.0
6162149618885.0,720.0
6162419123859.0,655.0
